,id,embedding,prediction,ground_truth
118,2robbx,"[-0.9885891675949097, -0.9813143610954285, 0.9578329920768738, -0.9934686422348022, -0.9582481980323792, -0.9950160384178162, -0.9871951341629028, -0.9970558881759644, -0.9067871570587158, -0.991526186466217]",8.0,9.0
119,2xfk1e,"[-0.9806523323059082, -0.9920774102210999, 0.7998470664024353, -0.97271728515625, -0.977820634841919, -0.949833869934082, -0.985913097858429, -0.9951465725898743, -0.9872816801071167, -0.9807915687561035]",8.0,2.0
120,2rmpm9,"[-0.9775345325469971, -0.9741621017456055, 0.9165452718734741, -0.952083945274353, -0.9255082607269287, -0.946756899356842, -0.9807608127593994, -0.991171658039093, -0.8655722141265869, -0.9472301602363586]",8.0,9.0
121,2rm08l,"[-0.9744754433631897, -0.9756132364273071, 0.931898832321167, -0.9119352698326111, -0.9026550054550171, -0.958845317363739, -0.9437881112098694, -0.9690789580345154, -0.8271599411964417, -0.958488404750824]",8.0,3.0
122,2x4je1,"[-0.9898210763931274, -0.9857425093650818, 0.9810712933540344, -0.9692867398262024, -0.9240081906318665, -0.9913097620010376, -0.98565274477005, -0.935275673866272, -0.7322357892990112, -0.9802738428115845]",8.0,5.0
123,2rkyuq,"[-0.9535312652587891, -0.9909690618515015, 0.8896472454071045, -0.940611720085144, -0.9872727990150452, -0.9160436987876892, -0.91459721326828, -0.858054518699646, -0.8254449367523193, -0.8043120503425598]",8.0,8.0
124,2x30vq,"[-0.9254924654960632, -0.9378811120986938, 0.9734533429145813, -0.9212335348129272, -0.8051117658615112, -0.9409058094024658, -0.9705467224121094, -0.9532321691513062, -0.6610434651374817, -0.9142681956291199]",8.0,3.0
125,2rju7c,"[-0.9934611320495605, -0.9757509827613831, 0.9841090440750122, -0.9785973429679871, -0.9735689759254456, -0.9606499075889587, -0.9790601134300232, -0.9260355830192566, -0.9758884906768799, -0.992111325263977]",8.0,5.0
126,2wuctk,"[-0.9902828931808472, -0.9967403411865234, 0.9575872421264648, -0.976892352104187, -0.9799055457115173, -0.9713609218597412, -0.9966772794723511, -0.9872086048126221, -0.9432736039161682, -0.9881479144096375]",8.0,2.0
127,2rjq4p,"[-0.9655630588531494, -0.9817688465118408, 0.870948076248169, -0.8290175199508667, -0.9186906218528748, -0.811435878276825, -0.9059152007102966, -0.9710944294929504, -0.8433394432067871, -0.9306275844573975]",8.0,9.0
128,2wrnte,"[-0.9917861819267273, -0.9774990081787109, 0.8708811402320862, -0.947717547416687, -0.8923981785774231, -0.9759936928749084, -0.8296253681182861, -0.993215024471283, -0.8516359925270081, -0.953729510307312]",8.0,4.0
129,2rjmhm,"[-0.9562579989433289, -0.9916532635688782, 0.8244929313659668, -0.9380518794059753, -0.9507676959037781, -0.9864552021026611, -0.9603784680366516, -0.982578694820404, -0.945804238319397, -0.9893909096717834]",8.0,4.0
130,2wrdy9,"[-0.9939797520637512, -0.9802679419517517, 0.9839591979980469, -0.987238347530365, -0.9693857431411743, -0.9924334287643433, -0.9826849102973938, -0.9936742186546326, -0.7450587153434753, -0.9579622745513916]",8.0,4.0
131,2rhe73,"[-0.9664162397384644, -0.9963693022727966, 0.949714183807373, -0.9284543991088867, -0.9398764967918396, -0.9693132042884827, -0.9839612245559692, -0.9786931276321411, -0.9788596630096436, -0.9965875148773193]",8.0,4.0
132,2wagxk,"[-0.9906857013702393, -0.9649946689605713, 0.9612163305282593, -0.9677237868309021, -0.9876580834388733, -0.9018012881278992, -0.9501574635505676, -0.9810887575149536, -0.9869465827941895, -0.9878848791122437]",8.0,3.0
133,2rhand,"[-0.9599176645278931, -0.9579108953475952, 0.8820815682411194, -0.9378225207328796, -0.9430564045906067, -0.8959046602249146, -0.9652742743492126, -0.9868097305297852, -0.9213224649429321, -0.9745578765869141]",8.0,9.0
134,2w50bh,"[-0.9749982357025146, -0.9623104929924011, 0.977030873298645, -0.977312445640564, -0.9664487838745117, -0.9789000749588013, -0.9679631590843201, -0.9667174816131592, -0.8415055274963379, -0.9675292372703552]",8.0,2.0
135,2rh05t,"[-0.9975283741950989, -0.9931331276893616, 0.9723398089408875, -0.9410067796707153, -0.9434032440185547, -0.8138291239738464, -0.9960739016532898, -0.9700167775154114, -0.9369937181472778, -0.9882671236991882]",8.0,9.0
136,2vz18w,"[-0.9825538992881775, -0.9851314425468445, 0.9930968880653381, -0.9813424944877625, -0.967620313167572, -0.9927091002464294, -0.9786674380302429, -0.9230562448501587, -0.7238708138465881, -0.9922911524772644]",8.0,7.0
137,2rg2xt,"[-0.9732909202575684, -0.9454489350318909, 0.9819015860557556, -0.9768896102905273, -0.9193939566612244, -0.9774919748306274, -0.8923523426055908, -0.9867420196533203, -0.9178609251976013, -0.9431513547897339]",8.0,5.0
138,307bqx,"[-0.9119477868080139, -0.9101535081863403, 0.9768306612968445, -0.945220410823822, -0.8214802145957947, -0.7556256651878357, -0.9844261407852173, -0.9419129490852356, -0.5481148362159729, -0.8683151006698608]",8.0,9.0
139,2rf356,"[-0.9954789876937866, -0.9919798374176025, 0.8874688744544983, -0.9752679467201233, -0.9629297852516174, -0.9445146918296814, -0.9281783103942871, -0.9886879324913025, -0.8474296927452087, -0.9863948822021484]",8.0,9.0
140,303qo0,"[-0.9458765387535095, -0.9143439531326294, 0.9214734435081482, -0.8950453996658325, -0.9174142479896545, -0.8271995186805725, -0.9604888558387756, -0.9658403992652893, -0.919371485710144, -0.9640899896621704]",8.0,7.0
141,2rd5vr,"[-0.9746725559234619, -0.9903262257575989, 0.962459921836853, -0.9381185173988342, -0.92558753490448, -0.9310099482536316, -0.9504852890968323, -0.9756345152854919, -0.8538389205932617, -0.9615129232406616]",8.0,8.0
142,302cza,"[-0.8715908527374268, -0.9855230450630188, 0.9739347696304321, -0.9037566781044006, -0.9486380219459534, -0.9420953989028931, -0.9404225945472717, -0.9295333027839661, -0.9069015383720398, -0.9691802859306335]",8.0,9.0
143,2rbj1f,"[-0.856997013092041, -0.9778421521186829, 0.4857114553451538, -0.9022519588470459, -0.8829213380813599, -0.6264893412590027, -0.9276847839355469, -0.9616227149963379, -0.8701698184013367, -0.9751265645027161]",8.0,0.0
144,2zyhae,"[-0.9448502063751221, -0.9895917773246765, 0.9927995204925537, -0.9603724479675293, -0.9309599995613098, -0.9723232388496399, -0.950826108455658, -0.9514557123184204, -0.4980281591415405, -0.9243195056915283]",8.0,9.0
145,2r9wy2,"[-0.989107072353363, -0.9906190037727356, 0.9813978672027588, -0.9885023832321167, -0.9375764727592468, -0.9752050042152405, -0.9916362762451172, -0.9866785407066345, -0.2633337378501892, -0.9885209798812866]",3.0,4.0
146,2zwmqz,"[-0.9871631860733032, -0.9766227006912231, 0.8401504158973694, -0.9516681432723999, -0.9811368584632874, -0.9608982801437378, -0.9813575744628906, -0.8851660490036011, -0.8918452858924866, -0.9366182684898376]",8.0,9.0
147,2r9coy,"[-0.9921680092811584, -0.9885305762290955, 0.9057508111000061, -0.9920383095741272, -0.9778480529785156, -0.9944297671318054, -0.970806360244751, -0.9839447736740112, -0.9723503589630127, -0.9781600832939148]",8.0,4.0
148,2zr6oc,"[-0.9952552914619446, -0.9842739105224609, 0.9374797344207764, -0.9601085186004639, -0.9860038757324219, -0.9883204698562622, -0.9478471875190735, -0.9942242503166199, -0.9165220856666565, -0.9314407110214233]",8.0,8.0
149,2r857m,"[-0.9594441652297974, -0.970626711845398, 0.8994195461273193, -0.9779365658760071, -0.9644530415534973, -0.9482751488685608, -0.9817380905151367, -0.991869330406189, -0.7273808121681213, -0.9734545350074768]",8.0,3.0
150,2zppmh,"[-0.9813466668128967, -0.9903429746627808, 0.8120343089103699, -0.9953598380088806, -0.9648499488830566, -0.8755242824554443, -0.9860924482345581, -0.9943207502365112, -0.8976670503616333, -0.9944801330566406]",8.0,9.0
151,2r7lfn,"[-0.857007622718811, -0.9778443574905396, 0.48572802543640137, -0.9022575616836548, -0.882942259311676, -0.6264990568161011, -0.9276900291442871, -0.9616261124610901, -0.8701762557029724, -0.9751283526420593]",8.0,9.0
152,2r59fi,"[-0.974567711353302, -0.9613438248634338, 0.7478986382484436, -0.9322822690010071, -0.9702464938163757, -0.9625111818313599, -0.9724225401878357, -0.9552996754646301, -0.9696505069732666, -0.927946150302887]",8.0,4.0
153,2zjyte,"[-0.972366988658905, -0.9420892000198364, 0.9855753183364868, -0.940718412399292, -0.9873732328414917, -0.9048359394073486, -0.8879870176315308, -0.9720149636268616, -0.9122204780578613, -0.9158070683479309]",8.0,9.0
154,2r4aqt,"[-0.9921976923942566, -0.9971781373023987, 0.9323604702949524, -0.9696941375732422, -0.9790938496589661, -0.8944768905639648, -0.9714045524597168, -0.9040815234184265, -0.8261823654174805, -0.9848723411560059]",8.0,4.0
155,2zi5vi,"[-0.9782280325889587, -0.9220067262649536, 0.6643170118331909, -0.9822556972503662, -0.8498314023017883, -0.8349565863609314, -0.9845288395881653, -0.9915832877159119, -0.9017729163169861, -0.9647985696792603]",8.0,9.0
156,2r2aqe,"[-0.9926686882972717, -0.9912332892417908, 0.9516521692276001, -0.9745614528656006, -0.8049166798591614, -0.9706529378890991, -0.9957195520401001, -0.9881889820098877, -0.9059829711914062, -0.9853456020355225]",8.0,7.0
157,2zf5a3,"[-0.9870402812957764, -0.9677656292915344, 0.9675626158714294, -0.9664734601974487, -0.9020010232925415, -0.9673174023628235, -0.9479731917381287, -0.9879809021949768, -0.9289409518241882, -0.9551867246627808]",8.0,7.0
158,2qzf34,"[-0.991672933101654, -0.927348792552948, 0.9545645117759705, -0.9785716533660889, -0.978567898273468, -0.9892988801002502, -0.9915820956230164, -0.9952208399772644, -0.8697378635406494, -0.9863256216049194]",8.0,9.0
159,2za4vb,"[-0.9553101658821106, -0.9786164164543152, 0.6080919504165649, -0.964871883392334, -0.9737222790718079, -0.9672273397445679, -0.9757585525512695, -0.9730686545372009, -0.8058426976203918, -0.9388561844825745]",8.0,3.0
160,2qz2pi,"[-0.9946466088294983, -0.9932780861854553, 0.9598212838172913, -0.9790061116218567, -0.8257686495780945, -0.9758073687553406, -0.9964930415153503, -0.9915254712104797, -0.919121503829956, -0.9891006350517273]",8.0,4.0
161,2vjkob,"[-0.9873665571212769, -0.9427600502967834, 0.967999279499054, -0.9650889039039612, -0.9165006279945374, -0.7343401312828064, -0.9551612138748169, -0.8512080907821655, -0.8426240682601929, -0.9677276611328125]",8.0,3.0
162,2z1drn,"[-0.9889546632766724, -0.9797594547271729, 0.9097575545310974, -0.9966356754302979, -0.9534752368927002, -0.9571771621704102, -0.993291974067688, -0.9935104250907898, -0.8737996220588684, -0.9658493399620056]",8.0,4.0
163,2vj28w,"[-0.9606111645698547, -0.9531838893890381, 0.8336017727851868, -0.9133183360099792, -0.9566925168037415, -0.8853020668029785, -0.9497029185295105, -0.9640957713127136, -0.8606676459312439, -0.8201541900634766]",8.0,7.0
164,2yzu9w,"[-0.9309477210044861, -0.8269522786140442, 0.929756760597229, -0.9781205058097839, -0.9512020945549011, -0.9956686496734619, -0.9554402828216553, -0.9899285435676575, -0.9371232390403748, -0.8909914493560791]",8.0,4.0
165,2vg1j8,"[-0.9970827698707581, -0.9890134334564209, 0.9895521998405457, -0.9958058595657349, -0.9930557012557983, -0.997275173664093, -0.9845794439315796, -0.9947474598884583, -0.8524283170700073, -0.9857902526855469]",8.0,4.0
166,2ytlje,"[-0.9703599214553833, -0.9755774140357971, 0.9073179960250854, -0.8585684895515442, -0.9908022880554199, -0.9783120155334473, -0.9609751105308533, -0.9049085378646851, -0.8191202878952026, -0.8979646563529968]",8.0,2.0
167,2vegz4,"[-0.9790504574775696, -0.9448842406272888, 0.8999565839767456, -0.9103010296821594, -0.9488140940666199, -0.958156406879425, -0.9077558517456055, -0.9775776863098145, -0.8697973489761353, -0.955325722694397]",8.0,7.0
168,2yqjd0,"[-0.9834474921226501, -0.9507448077201843, 0.9377154111862183, -0.9794015884399414, -0.9692177772521973, -0.9486185908317566, -0.9840574264526367, -0.988723635673523, -0.8872993588447571, -0.9844038486480713]",8.0,4.0
169,2vcsuq,"[-0.7480027079582214, -0.9507685303688049, 0.9539165496826172, -0.9478157758712769, -0.9430471658706665, -0.9620739221572876, -0.9636566638946533, -0.9165039658546448, -0.9246826171875, -0.8965963125228882]",8.0,8.0
170,2yih27,"[-0.9876456260681152, -0.9522322416305542, 0.9110555052757263, -0.9967285394668579, -0.9828405976295471, -0.985876202583313, -0.9888434410095215, -0.9919251799583435, -0.914426326751709, -0.9312086701393127]",8.0,3.0
171,2vcbdn,"[-0.9844805598258972, -0.9619535803794861, 0.974301815032959, -0.9654189944267273, -0.9327415227890015, -0.958254873752594, -0.9907576441764832, -0.9875981211662292, -0.8025671243667603, -0.9751764535903931]",8.0,8.0
172,2yh4q1,"[-0.9757291674613953, -0.9701775312423706, 0.9802452921867371, -0.9791846871376038, -0.8576720356941223, -0.9806352853775024, -0.961653470993042, -0.9419282674789429, -0.8194025754928589, -0.9603994488716125]",8.0,4.0
173,2vaztq,"[-0.9599176645278931, -0.9579108953475952, 0.8820815682411194, -0.9378225207328796, -0.9430564045906067, -0.8959046602249146, -0.9652742743492126, -0.9868097305297852, -0.9213224649429321, -0.9745578765869141]",8.0,3.0
174,2v91fn,"[-0.9743247628211975, -0.9350026845932007, 0.9776370525360107, -0.9848041534423828, -0.8953248858451843, -0.9640311598777771, -0.9652539491653442, -0.9744858741760254, -0.4191403388977051, -0.9929962754249573]",8.0,3.0
175,2yd6nn,"[-0.985714852809906, -0.9606569409370422, 0.9403730034828186, -0.9820588231086731, -0.9752903580665588, -0.9550663232803345, -0.9858382344245911, -0.9903117418289185, -0.8912073969841003, -0.9872816205024719]",8.0,0.0
176,2v8prd,"[-0.9928327798843384, -0.989398717880249, 0.9137583374977112, -0.9925408959388733, -0.9787009954452515, -0.9946854114532471, -0.9726598858833313, -0.9856723546981812, -0.974140465259552, -0.9796634316444397]",8.0,9.0
177,2ybj7k,"[-0.970740795135498, -0.9676316976547241, 0.9538038372993469, -0.986705482006073, -0.9614540338516235, -0.9861152172088623, -0.9770933389663696, -0.984867513179779, -0.8646124005317688, -0.9354637861251831]",8.0,8.0
178,2v6ybi,"[-0.869293212890625, -0.7186825275421143, 0.7883785367012024, -0.8795610666275024, -0.9119790196418762, -0.9574754238128662, -0.9508935809135437, -0.9774526357650757, -0.8798338174819946, -0.9029112458229065]",8.0,9.0
179,2y6647,"[-0.9772509932518005, -0.9423725008964539, 0.878269374370575, -0.967099666595459, -0.8710099458694458, -0.9745245575904846, -0.9236431121826172, -0.9685006141662598, -0.9332640171051025, -0.932552695274353]",8.0,4.0
180,2v3u41,"[-0.9878438711166382, -0.9780712723731995, 0.7472817897796631, -0.9463074803352356, -0.9711148142814636, -0.9526045322418213, -0.966452419757843, -0.9912316799163818, -0.9309198260307312, -0.9065166711807251]",8.0,7.0
181,2y4lfh,"[-0.9914218783378601, -0.9888448715209961, 0.905612051486969, -0.9900345206260681, -0.986154317855835, -0.9960706830024719, -0.9272958040237427, -0.9964672327041626, -0.9801309108734131, -0.9769317507743835]",8.0,4.0
182,2v3lgy,"[-0.9687155485153198, -0.9765737056732178, 0.8377715349197388, -0.9281297326087952, -0.9635676741600037, -0.9357000589370728, -0.9413865208625793, -0.9065607786178589, -0.8454369306564331, -0.9190484881401062]",8.0,8.0
183,2y3v0a,"[-0.975501537322998, -0.9411421418190002, 0.9799603819847107, -0.986140787601471, -0.9040659070014954, -0.9645559191703796, -0.9681808352470398, -0.9773316979408264, -0.44146260619163513, -0.9935932755470276]",8.0,5.0
184,2v2i46,"[-0.9821491241455078, -0.8765438795089722, 0.9524729251861572, -0.9354205131530762, -0.9905200004577637, -0.9515092372894287, -0.738761842250824, -0.9898331165313721, -0.9048177003860474, -0.9717602729797363]",8.0,4.0
185,2y374d,"[-0.9827796816825867, -0.9854227900505066, 0.9930961728096008, -0.9817276000976562, -0.9675682783126831, -0.9928485155105591, -0.9783028960227966, -0.9218589663505554, -0.7181639075279236, -0.9923428297042847]",8.0,7.0
186,2v2anv,"[-0.9809293746948242, -0.9705759286880493, 0.9873234033584595, -0.9428223371505737, -0.9257367849349976, -0.9778496026992798, -0.9907373785972595, -0.9691229462623596, -0.8601556420326233, -0.9603469371795654]",8.0,4.0
187,2y2062,"[-0.9451162219047546, -0.9836191534996033, 0.9127441644668579, -0.9456209540367126, -0.9669222831726074, -0.40833064913749695, -0.9156973361968994, -0.8801406621932983, -0.6431239247322083, -0.9745500087738037]",8.0,3.0
188,2v1jam,"[-0.93940269947052, -0.9045907258987427, 0.8593400716781616, -0.9852467775344849, -0.9584010243415833, -0.9881426095962524, -0.8067346811294556, -0.9545996785163879, -0.9095842838287354, -0.9679856300354004]",8.0,7.0
189,2xz3hu,"[-0.9307658076286316, -0.9496917128562927, 0.8851286768913269, -0.9274532794952393, -0.9357805848121643, -0.9182389974594116, -0.8971406817436218, -0.919215202331543, -0.8340486884117126, -0.9910564422607422]",8.0,9.0
190,2v0jxi,"[-0.9941959381103516, -0.957634687423706, 0.9179463386535645, -0.9424958229064941, -0.9708628058433533, -0.8836947083473206, -0.9623879194259644, -0.943647027015686, -0.8454291224479675, -0.9586580395698547]",8.0,9.0
191,32m06x,"[-0.9918387532234192, -0.987650454044342, 0.8550357818603516, -0.9606241583824158, -0.9590348601341248, -0.9861339330673218, -0.9848936200141907, -0.9666938781738281, -0.9033583998680115, -0.9855784177780151]",8.0,8.0
192,2uwj6k,"[-0.9803206920623779, -0.9603214263916016, 0.9412363767623901, -0.9102506637573242, -0.8235487341880798, -0.9184637665748596, -0.9897554516792297, -0.9954106211662292, -0.7041131258010864, -0.9575772881507874]",8.0,5.0
193,32i4o5,"[-0.9987969398498535, -0.9810768365859985, 0.96717768907547, -0.9973926544189453, -0.966769814491272, -0.979780912399292, -0.9964301586151123, -0.9935551285743713, -0.9284338355064392, -0.9923731088638306]",8.0,8.0
194,2uvm3c,"[-0.987741231918335, -0.9769470691680908, 0.928874671459198, -0.9885390400886536, -0.9306610822677612, -0.9506914615631104, -0.9954577088356018, -0.9840645790100098, -0.9506683349609375, -0.9696013331413269]",8.0,4.0
195,32eti9,"[-0.9363673329353333, -0.9830885529518127, 0.8967146873474121, -0.9597163796424866, -0.9161581993103027, -0.9238553643226624, -0.9742831587791443, -0.9747641682624817, -0.8737908601760864, -0.9671099185943604]",8.0,4.0
196,2uvbll,"[-0.9584039449691772, -0.9558546543121338, 0.9577540755271912, -0.9538450241088867, -0.8932912945747375, -0.994872510433197, -0.8973918557167053, -0.9862720370292664, -0.9328587055206299, -0.9620604515075684]",8.0,7.0
