,id,embedding,prediction,ground_truth
121,2u8mss,"[0.100074402987957, 0.10870160907506943, -0.1399836540222168, 0.15452325344085693, -0.06844957917928696, -0.618608832359314, -0.22954800724983215, 0.009782770648598671, -0.08463168144226074, -0.4940184950828552]",2,0
122,2u7uhg,"[-0.13052596151828766, -0.10049092024564743, 0.02856726199388504, 0.020570315420627594, 0.2879091501235962, -0.20314207673072815, 0.4536314606666565, -0.13284197449684143, -0.4180106818675995, -0.2615819573402405]",2,1
123,2u7iw0,"[-0.012022986076772213, -0.016353512182831764, -0.14804407954216003, 0.2445521056652069, -0.12086416780948639, -0.34935227036476135, 0.05446843057870865, -0.1366252452135086, -0.07026026397943497, -0.3117102086544037]",2,1
124,2u7axn,"[-0.0038303055334836245, -0.045090727508068085, -0.010394973680377007, -0.00016629454330541193, 0.2421349138021469, -0.11404843628406525, 0.05279123783111572, -0.0872112438082695, -0.378361314535141, 0.18807443976402283]",2,0
125,2u6m5f,"[-0.23021821677684784, -0.13545842468738556, -0.055913519114255905, 0.03953162580728531, 0.025729767978191376, -0.08520566672086716, 0.03387339040637016, -0.00969245657324791, 0.05588661879301071, 0.021190909668803215]",0,1
126,2u52oo,"[0.006044160574674606, -0.47114530205726624, -0.14585788547992706, -0.08036945760250092, -0.10221314430236816, -0.0013036212185397744, -0.05540044233202934, 0.16399073600769043, -0.4818609952926636, -0.09666285663843155]",0,1
127,2u32e7,"[-0.05797557160258293, 0.12659074366092682, -0.26499831676483154, -0.021068770438432693, 0.003252767026424408, -0.03191826492547989, 0.13330475986003876, 0.009965335950255394, -0.2520298957824707, -0.5369255542755127]",2,2
128,2u2why,"[-0.14180640876293182, 0.0827300101518631, 0.357161283493042, 0.1047482118010521, -0.036295630037784576, 0.010414427146315575, 0.17520533502101898, 0.3457174599170685, -0.0821492075920105, -0.21479563415050507]",2,2
129,2u24fx,"[-0.256959468126297, -0.16064457595348358, 0.2215116322040558, 0.018140019848942757, 0.13913942873477936, -0.01903064176440239, -0.44030001759529114, -0.08705034852027893, -0.07297412306070328, 0.21117345988750458]",1,1
130,2u1rmb,"[0.04019118472933769, 0.29382404685020447, -0.1014227345585823, -0.18764033913612366, 0.06053034961223602, -0.10330299288034439, -0.052971914410591125, -0.21667717397212982, -0.02096489816904068, -0.08299898356199265]",2,1
131,2u0fba,"[0.031865380704402924, -0.03986198455095291, -0.21892063319683075, 0.037416744977235794, -0.023956192657351494, -0.011418577283620834, 0.017554622143507004, 0.024446925148367882, -0.5575827956199646, -0.04912810027599335]",2,2
132,2u0bhv,"[-0.29097267985343933, -0.013307658955454826, 0.0851835384964943, -0.16422395408153534, -0.05907338485121727, -0.04480980709195137, 0.36780011653900146, 0.29887527227401733, -0.18094967305660248, -0.08692066371440887]",0,2
133,2txm34,"[0.08643939346075058, 0.18409545719623566, -0.06035996600985527, 0.10155241191387177, -0.11012790352106094, -0.5367236733436584, 0.28828397393226624, -0.289935439825058, -0.07141393423080444, -0.22577565908432007]",0,1
134,2tv025,"[0.11144156008958817, 0.03382300212979317, -0.09480532258749008, -0.17350542545318604, 0.31836608052253723, 0.04865328222513199, -0.008647304959595203, 0.00035149179166182876, 0.2202170193195343, 0.04123741760849953]",1,2
135,2ts4t4,"[-0.1413155496120453, 0.158300518989563, 0.08286572992801666, 0.02709377557039261, -0.0661715641617775, -0.004071307368576527, 0.3824656903743744, 0.25846153497695923, -0.06505665928125381, -0.4816688299179077]",2,1
136,2trhlm,"[-0.11771414428949356, 0.08952880650758743, -0.12270187586545944, -0.0860247015953064, 0.06277590245008469, 0.29642167687416077, -0.2277069091796875, 0.14175546169281006, -0.15964579582214355, -0.20368337631225586]",2,2
137,2tqsxn,"[0.007914651185274124, 0.12395717948675156, -0.40941986441612244, 0.02278788760304451, 0.010831817053258419, -0.18625713884830475, -0.06056709587574005, 0.09891688823699951, -0.12716318666934967, -0.33810538053512573]",2,1
138,2tqno5,"[-0.032286036759614944, 0.4536987245082855, -0.16545085608959198, -0.1523362696170807, 0.3515435755252838, -0.15119515359401703, 0.09198624640703201, 0.2383575290441513, -0.057740163058042526, -0.3446756899356842]",2,0
139,2tq7p5,"[-0.15356087684631348, -0.29323047399520874, -0.20727978646755219, 0.05294591560959816, -0.1078626960515976, -0.046415939927101135, -0.09738702327013016, 0.49982231855392456, -0.42337408661842346, 0.09309332817792892]",2,0
140,2tq0bb,"[0.016622183844447136, -0.14626580476760864, 0.19315898418426514, -0.10767112672328949, -0.09671004861593246, -0.052833955734968185, -0.15328353643417358, -0.038365259766578674, 0.005576771218329668, -0.021136309951543808]",0,1
141,2to90j,"[-0.2530588209629059, 0.28789013624191284, 0.08167580515146255, -0.04057130590081215, 0.20702359080314636, -0.24930599331855774, -0.13882975280284882, 0.376581072807312, -0.10881923884153366, -0.1040218248963356]",2,1
142,2tnacr,"[0.07872657477855682, 0.28079840540885925, 0.2680526375770569, -0.01474358793348074, -0.07566472887992859, -0.12995631992816925, -0.007135366089642048, -0.03015601634979248, -0.2580377757549286, -0.47920334339141846]",2,0
143,2tn2d3,"[-0.20013746619224548, 0.25888365507125854, -0.03423427417874336, -0.06407742947340012, 0.024688074365258217, -0.3510969877243042, 0.2300524115562439, -0.019441213458776474, -0.07149403542280197, -0.033099666237831116]",2,0
144,2tmek6,"[-0.4292961657047272, 0.1726660281419754, 0.011771856807172298, -0.1870865672826767, 0.23285093903541565, -0.26013362407684326, 0.2939837574958801, 0.4040559232234955, -0.3609725832939148, 0.00041718175634741783]",2,2
145,2tm6qp,"[-0.1624273657798767, 0.0510866716504097, 0.02794083021581173, 0.010906846262514591, -0.1719312220811844, 0.04685523360967636, 0.3371299207210541, 0.030297081917524338, -0.038733161985874176, 0.07304544001817703]",0,2
146,2tizx6,"[0.12919564545154572, -0.2794947028160095, 0.19852830469608307, 0.027210615575313568, 0.027831532061100006, -0.4319133162498474, -0.06622717529535294, 0.08434470742940903, -0.11295946687459946, 0.05770624801516533]",0,1
147,2tipxd,"[-0.2165895700454712, -0.2679896354675293, -0.09318623691797256, 0.049535952508449554, 0.36263248324394226, -0.3238323926925659, 0.28879818320274353, -0.12167812138795853, -0.22641398012638092, -0.13119998574256897]",2,1
148,2th7mg,"[0.34340423345565796, -0.21518737077713013, 0.0472724474966526, -0.026423463597893715, 0.03872707113623619, 0.16289100050926208, -0.11724548786878586, 0.072572261095047, -0.22017180919647217, -0.2799483835697174]",2,0
149,2th0wk,"[-0.6089907884597778, -0.12474891543388367, -0.08731649816036224, 0.18595972657203674, 0.08255133777856827, -0.03235886991024017, 0.038194458931684494, 0.19782255589962006, -0.5332556366920471, -0.02003704570233822]",2,2
150,2tgpd0,"[-0.4402000606060028, -0.20268148183822632, -0.052371274679899216, 0.3388655185699463, 0.13542841374874115, 0.015167220495641232, -0.022625379264354706, -0.14765138924121857, -0.11284665763378143, -0.19393572211265564]",2,0
151,2tgmfg,"[-0.037122685462236404, -0.3506166636943817, -0.023596851155161858, -0.03609567508101463, 0.0649280846118927, 0.06884060800075531, 0.2662190794944763, 0.013126911595463753, -0.3471478521823883, -0.024457963183522224]",0,0
152,2tfkin,"[0.16221629083156586, 0.11747199296951294, -0.012810210697352886, 0.03279605135321617, -0.18246188759803772, -0.11345133930444717, 0.024020370095968246, -0.020029030740261078, -0.2880091965198517, -0.23962968587875366]",2,0
153,2tfgop,"[-0.03589610755443573, 0.4492436945438385, -0.1183852031826973, 0.5892279148101807, 0.02179955504834652, -0.12200786918401718, 0.058845847845077515, 0.3525735139846802, -0.5100540518760681, -0.5443976521492004]",2,0
154,2temku,"[0.1178736537694931, -0.30888673663139343, 0.20596086978912354, -0.027769893407821655, -0.078638456761837, 0.007188668008893728, -0.1162566989660263, -0.413312703371048, -0.5539862513542175, 0.1020534560084343]",0,1
155,2tdkdx,"[-0.0428304485976696, 0.43706604838371277, -0.15116629004478455, 0.07076393812894821, 0.0027732145972549915, 0.0259862020611763, 0.38868987560272217, 0.016664989292621613, -0.4433058500289917, -0.1437135487794876]",2,1
156,2tcuqj,"[0.05883302912116051, 0.053769148886203766, 0.10035255551338196, 0.020231841132044792, 0.02742929570376873, 0.0041579133830964565, -0.07040578871965408, -0.02237398736178875, 0.00043859798461198807, 0.005351419094949961]",2,2
157,2tca3r,"[-0.08955995738506317, 0.023027565330266953, -0.0652436763048172, 0.038447923958301544, -0.12018603831529617, 0.1256396621465683, 0.023615142330527306, 0.12594781816005707, -0.01472408790141344, -0.09426545351743698]",2,0
158,2talqz,"[-0.13929522037506104, 0.002152855508029461, 0.05178903415799141, 0.030680842697620392, -0.0052861436270177364, 0.34904298186302185, -0.02659624256193638, -0.6685617566108704, -0.030912606045603752, -0.09531711041927338]",1,2
159,2tadyv,"[0.12641194462776184, 0.010471642017364502, -0.11449751257896423, 0.08874616026878357, 0.030137600377202034, -0.22991642355918884, -0.08529190719127655, 0.06146187707781792, -0.12188573181629181, -0.46237748861312866]",2,0
160,2t8vb6,"[-0.4525996744632721, 0.41411787271499634, 0.4445178806781769, -0.1410003900527954, 0.27242663502693176, -0.10529904067516327, 0.019138576462864876, 0.057123225182294846, -0.15264612436294556, -0.4479030668735504]",2,2
161,2t7xp0,"[-0.041407130658626556, 0.4360394775867462, -0.22743180394172668, 0.6437370181083679, 0.06619159132242203, -0.12131625413894653, 0.05155405029654503, 0.4996455907821655, -0.7632883191108704, -0.5739019513130188]",2,2
162,2t7krw,"[-0.28052425384521484, 0.12220508605241776, -0.003195070894435048, -0.01565423794090748, -0.11792220920324326, -0.1387813538312912, 0.24660557508468628, -0.2446703016757965, -0.004084985703229904, -0.035754211246967316]",0,2
163,2xunfx,"[0.5555187463760376, -0.04134949669241905, 0.06929866224527359, -0.05503247305750847, 0.007829115726053715, -0.13069546222686768, -0.04431729391217232, 0.10051468014717102, -0.19228430092334747, -0.042585812509059906]",2,0
164,2xu7cv,"[-0.0590946264564991, 0.3799385726451874, 0.17155689001083374, 0.1124674379825592, 0.14018605649471283, -0.12117394059896469, 0.06932435184717178, 0.19224396347999573, -0.13438189029693604, -0.4077966809272766]",2,0
165,2xsqyp,"[-0.2013300508260727, -0.18951517343521118, -0.11151152104139328, 0.33684319257736206, 0.08133084326982498, -0.48208245635032654, 0.10250168293714523, 0.09707165509462357, -0.3304443955421448, 0.16951023042201996]",2,0
166,2xsfoc,"[-0.035569291561841965, 0.011493572033941746, 0.24451111257076263, -0.057165682315826416, 0.0942591205239296, -0.5419985055923462, 0.6016151309013367, 0.06569619476795197, -0.0160831306129694, 0.16645987331867218]",0,0
167,2xqvwl,"[0.3067428171634674, 0.0214494951069355, -0.2195620983839035, -0.2995848059654236, 0.023175960406661034, 0.07902589440345764, -0.0230972059071064, -0.011941930279135704, -0.3029506802558899, 0.060039911419153214]",0,0
168,2xquf4,"[0.7585903406143188, -0.09289608895778656, -0.130408376455307, -0.01990298554301262, 0.12471727281808853, -0.18152344226837158, -0.2322438657283783, 0.1815112680196762, -0.438490629196167, -0.3503328263759613]",2,0
169,2xqh6b,"[0.0740002766251564, 0.0007015551091171801, -0.13278846442699432, -0.04095815122127533, -0.12804871797561646, 0.10890356451272964, -0.12014598399400711, 0.018981629982590675, -0.06996551156044006, -0.34447237849235535]",2,0
170,2xod0c,"[-0.02983686327934265, -0.00559003371745348, 0.21079625189304352, -0.026762746274471283, 0.015067393891513348, -0.4605233073234558, 0.6584486365318298, 0.07003269344568253, -0.08228179812431335, 0.14663100242614746]",0,2
171,2xikku,"[-0.4476211965084076, -0.0006986494408920407, 0.03566130995750427, -0.2249690443277359, -0.11742017418146133, -0.12199319899082184, -0.029119839891791344, -0.16330699622631073, -0.31424587965011597, 0.1899169385433197]",2,1
172,2xiahl,"[-0.19455325603485107, 0.1903490126132965, -0.1333117038011551, -0.23640677332878113, 0.027461538091301918, -0.2135799676179886, -0.008650579489767551, 0.27178406715393066, -0.1651640683412552, 0.08139298111200333]",2,0
173,2xi9kd,"[-0.017546964809298515, 0.17404420673847198, -0.08859165012836456, 0.045155059546232224, 0.07921265065670013, -0.7042558789253235, -0.2518438398838043, 0.008078468032181263, -0.06456179171800613, -0.5249583125114441]",2,0
174,2xebqp,"[0.2601378560066223, 0.007639744784682989, -0.543889582157135, -0.1132994219660759, 0.09286844730377197, 0.04985303804278374, 0.48831284046173096, -0.2866835296154022, -0.09519750624895096, 0.034125421196222305]",0,0
175,2xdtli,"[0.2759236693382263, -0.00042768841376528144, -0.14853613078594208, 0.2153867930173874, 0.056077297776937485, -0.07311674952507019, 0.31114253401756287, 0.19043785333633423, -0.3778923749923706, -0.427264004945755]",2,0
176,2xdaun,"[-0.07426314055919647, -0.08254845440387726, -0.0923490971326828, -0.015592537820339203, 0.10014083236455917, 0.04801277816295624, -0.1131182536482811, -0.05644146725535393, -0.45881813764572144, 0.13739904761314392]",2,0
177,2xcyio,"[0.12055996060371399, -0.03988853469491005, -0.07648414373397827, 0.000689911947119981, 0.1993301510810852, -0.26791080832481384, -0.02168581821024418, 0.37508201599121094, -0.5119679570198059, -0.16519251465797424]",2,0
178,2xbqtt,"[0.26193222403526306, -0.005020043347030878, -0.08753702044487, -0.07308035343885422, 0.024772057309746742, -0.10176371037960052, -0.03792637959122658, -0.0048459358513355255, -0.20077180862426758, -0.3141805827617645]",2,1
179,2x8wwo,"[-0.1261570304632187, -0.004300560802221298, 0.10442162305116653, 0.06409206986427307, 0.19015148282051086, 0.11737414449453354, 0.12056806683540344, 0.17992126941680908, -0.3812777101993561, -0.12270160019397736]",2,1
180,2x8rwv,"[0.16943612694740295, -0.09942357242107391, -0.0024644869845360518, 0.062350038439035416, 0.19034074246883392, -0.1402391791343689, 0.2082768827676773, 0.5412993431091309, -0.3798854649066925, -0.32884544134140015]",2,2
181,2x7314,"[0.7359405159950256, -0.18083378672599792, 0.17296050488948822, -0.3389115035533905, -0.03865911439061165, -0.02864122949540615, 0.20846988260746002, 0.2474026083946228, -0.07972358912229538, -0.1963372677564621]",0,0
182,2x5znb,"[-0.029414383694529533, -0.1471143513917923, 0.043009717017412186, 0.02908916585147381, 0.018072815611958504, -0.16458135843276978, 0.576966404914856, 0.06430253386497498, -0.2161436825990677, -0.34068697690963745]",0,2
183,2x4ftb,"[0.016029484570026398, 0.31045910716056824, -0.020648499950766563, -0.021303456276655197, 0.16467143595218658, -0.04227649047970772, 0.11898492276668549, 0.0449279360473156, -0.1682504564523697, -0.023472938686609268]",2,2
184,2x1zua,"[-0.1391109675168991, -0.1750159114599228, 0.03209429606795311, -0.05111684277653694, 0.045571327209472656, -0.12732307612895966, 0.035973597317934036, 0.029930347576737404, -0.2743595540523529, 0.20023022592067719]",2,0
185,2x0kq5,"[0.33308202028274536, -0.15464138984680176, -0.04942828416824341, -0.3107426166534424, 0.19064754247665405, 0.026999343186616898, 0.4526004493236542, -0.14122894406318665, -0.20463883876800537, -0.2768952548503876]",0,0
186,2wzvy7,"[0.07872657477855682, 0.28079840540885925, 0.2680526375770569, -0.01474358793348074, -0.07566472887992859, -0.12995631992816925, -0.007135366089642048, -0.03015601634979248, -0.2580377757549286, -0.47920334339141846]",2,1
187,2wyarn,"[0.045671649277210236, -0.29510262608528137, 0.1391032487154007, -0.5938997268676758, -0.47128060460090637, -0.06621880829334259, -0.14040005207061768, 0.2631363570690155, -0.08997338265180588, -0.33476999402046204]",0,0
188,2wy5y4,"[0.7322279810905457, -0.045712027698755264, 0.1410740613937378, -0.2584519684314728, 0.3484204411506653, -0.012795330956578255, 0.14831727743148804, 0.4333152770996094, -0.5707502961158752, -0.3571566045284271]",2,0
189,2wwcv4,"[0.15465787053108215, -0.06345785409212112, -0.08182758837938309, 0.09983114898204803, 0.3112504482269287, 0.19641394913196564, -0.17383083701133728, 0.24191559851169586, -0.0403423085808754, -0.1866447925567627]",2,0
190,2wvom2,"[-0.0029475423507392406, -0.20596975088119507, 0.19147200882434845, -0.16097883880138397, 0.09871898591518402, -0.19480957090854645, 0.47397884726524353, -0.26939430832862854, -0.32527288794517517, 0.2619127631187439]",0,0
191,2wvm1c,"[0.2698671817779541, -0.1593676209449768, -0.13772837817668915, 0.36252620816230774, -0.060007140040397644, -0.17514632642269135, -0.08885809034109116, 0.3861404061317444, -0.3870886266231537, -0.3519764542579651]",2,2
192,2wvhtq,"[-0.32556629180908203, 0.04307525232434273, -0.206539124250412, -0.11748165637254715, 0.11346054822206497, -0.43608203530311584, -0.021060941740870476, 0.07157006114721298, -0.11366257071495056, -0.37725943326950073]",2,0
193,2ws9uu,"[0.2295350432395935, -0.22500887513160706, 0.4601970314979553, 0.007448097225278616, -0.06668359041213989, -0.37388524413108826, 0.1220739334821701, 0.15045569837093353, -0.25833433866500854, -0.20899824798107147]",2,2
